Date,Brand,Type,Buy,Sell,Spread
2025-03-05 13:17:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-05 13:17:00,MI-HONG,Bullion,91500.0,92700.0,1200.0
2025-03-05 13:17:00,MI-HONG,Ring,91400.0,92700.0,1300.0
2025-03-05 13:17:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-05 13:17:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-05 15:16:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-05 15:16:00,DOJI,Ring,91700.0,93000.0,1300.0
2025-03-05 15:16:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-05 15:16:00,PNJ,Ring,91700.0,92900.0,1200.0
2025-03-05 15:16:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-05 15:16:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-05 15:16:00,PHU-QUY,Bullion,90900.0,92700.0,1800.0
2025-03-05 15:16:00,PHU-QUY,Ring,91600.0,93000.0,1400.0
2025-03-05 15:16:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92700.0,1800.0
2025-03-05 15:16:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93100.0,1200.0
2025-03-05 15:16:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-05 15:16:00,MI-HONG,Bullion,91500.0,92700.0,1200.0
2025-03-05 15:16:00,MI-HONG,Ring,91400.0,92700.0,1300.0
2025-03-05 15:16:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-05 15:16:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-05 18:10:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-05 18:10:00,DOJI,Ring,91700.0,93000.0,1300.0
2025-03-05 18:10:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-05 18:10:00,PNJ,Ring,91700.0,92900.0,1200.0
2025-03-05 18:10:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-05 18:10:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-05 18:10:00,PHU-QUY,Bullion,90900.0,92700.0,1800.0
2025-03-05 18:10:00,PHU-QUY,Ring,91600.0,93000.0,1400.0
2025-03-05 18:10:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92700.0,1800.0
2025-03-05 18:10:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93200.0,1200.0
2025-03-05 18:10:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-05 18:10:00,MI-HONG,Bullion,91000.0,92300.0,1300.0
2025-03-05 18:10:00,MI-HONG,Ring,90800.0,92300.0,1500.0
2025-03-05 18:10:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-05 18:10:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-06 09:18:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-06 09:18:00,DOJI,Ring,91700.0,93000.0,1300.0
2025-03-06 09:18:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-06 09:18:00,PNJ,Ring,91700.0,92900.0,1200.0
2025-03-06 09:18:00,SJC,Bullion,91000.0,93000.0,2000.0
2025-03-06 09:18:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-06 09:18:00,PHU-QUY,Bullion,91000.0,93000.0,2000.0
2025-03-06 09:18:00,PHU-QUY,Ring,91800.0,93200.0,1400.0
2025-03-06 09:18:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92700.0,1800.0
2025-03-06 09:18:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93200.0,1200.0
2025-03-06 09:18:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-06 09:18:00,MI-HONG,Bullion,91500.0,92500.0,1000.0
2025-03-06 09:18:00,MI-HONG,Ring,91300.0,92500.0,1200.0
2025-03-06 09:18:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-06 09:18:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-06 10:22:00,DOJI,Bullion,91000.0,93000.0,2000.0
2025-03-06 10:22:00,DOJI,Ring,92000.0,93300.0,1300.0
2025-03-06 10:22:00,PNJ,Bullion,91000.0,93000.0,2000.0
2025-03-06 10:22:00,PNJ,Ring,91800.0,93000.0,1200.0
2025-03-06 10:22:00,SJC,Bullion,91000.0,93000.0,2000.0
2025-03-06 10:22:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-06 10:22:00,PHU-QUY,Bullion,91000.0,93000.0,2000.0
2025-03-06 10:22:00,PHU-QUY,Ring,91800.0,93200.0,1400.0
2025-03-06 10:22:00,BAO-TIN-MINH-CHAU,Bullion,91000.0,93000.0,2000.0
2025-03-06 10:22:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93400.0,1400.0
2025-03-06 10:22:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-06 10:22:00,MI-HONG,Bullion,91500.0,92700.0,1200.0
2025-03-06 10:22:00,MI-HONG,Ring,91400.0,92700.0,1300.0
2025-03-06 10:22:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-06 10:22:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-06 13:17:00,DOJI,Bullion,91000.0,93000.0,2000.0
2025-03-06 13:17:00,DOJI,Ring,91850.0,93300.0,1450.0
2025-03-06 13:17:00,PNJ,Bullion,91000.0,93000.0,2000.0
2025-03-06 13:17:00,PNJ,Ring,91800.0,93000.0,1200.0
2025-03-06 13:17:00,SJC,Bullion,91000.0,93000.0,2000.0
2025-03-06 13:17:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-06 13:17:00,PHU-QUY,Bullion,91000.0,93000.0,2000.0
2025-03-06 13:17:00,PHU-QUY,Ring,91800.0,93200.0,1400.0
2025-03-06 13:17:00,BAO-TIN-MINH-CHAU,Bullion,91000.0,93000.0,2000.0
2025-03-06 13:17:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93400.0,1400.0
2025-03-06 13:17:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-06 13:17:00,MI-HONG,Bullion,91700.0,92900.0,1200.0
2025-03-06 13:17:00,MI-HONG,Ring,91500.0,92900.0,1400.0
2025-03-06 13:17:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-06 13:17:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-06 15:16:00,DOJI,Bullion,91000.0,93000.0,2000.0
2025-03-06 15:16:00,DOJI,Ring,91850.0,93300.0,1450.0
2025-03-06 15:16:00,PNJ,Bullion,91000.0,93000.0,2000.0
2025-03-06 15:16:00,PNJ,Ring,91800.0,93200.0,1400.0
2025-03-06 15:16:00,SJC,Bullion,91000.0,93000.0,2000.0
2025-03-06 15:16:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-06 15:16:00,PHU-QUY,Bullion,91000.0,93000.0,2000.0
2025-03-06 15:16:00,PHU-QUY,Ring,91800.0,93200.0,1400.0
2025-03-06 15:16:00,BAO-TIN-MINH-CHAU,Bullion,91000.0,93000.0,2000.0
2025-03-06 15:16:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93400.0,1400.0
2025-03-06 15:16:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-06 15:16:00,MI-HONG,Bullion,91700.0,92900.0,1200.0
2025-03-06 15:16:00,MI-HONG,Ring,91500.0,92900.0,1400.0
2025-03-06 15:16:00,NGOC-THAM,Bullion,90200.0,93000.0,2800.0
2025-03-06 15:16:00,NGOC-THAM,Ring,90000.0,92200.0,2200.0
2025-03-06 18:10:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-06 18:10:00,DOJI,Ring,91400.0,93000.0,1600.0
2025-03-06 18:10:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-06 18:10:00,PNJ,Ring,91500.0,92900.0,1400.0
2025-03-06 18:10:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-06 18:10:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-06 18:10:00,PHU-QUY,Bullion,90700.0,92700.0,2000.0
2025-03-06 18:10:00,PHU-QUY,Ring,91500.0,93000.0,1500.0
2025-03-06 18:10:00,BAO-TIN-MINH-CHAU,Bullion,90700.0,92700.0,2000.0
2025-03-06 18:10:00,BAO-TIN-MINH-CHAU,Ring,91600.0,93100.0,1500.0
2025-03-06 18:10:00,BAO-TIN-MANH-HAI,Ring,91600.0,91600.0,0.0
2025-03-06 18:10:00,MI-HONG,Bullion,91100.0,92500.0,1400.0
2025-03-06 18:10:00,MI-HONG,Ring,91000.0,92500.0,1500.0
2025-03-06 18:10:00,NGOC-THAM,Bullion,90300.0,92800.0,2500.0
2025-03-06 18:10:00,NGOC-THAM,Ring,89600.0,91800.0,2200.0
2025-03-07 09:19:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-07 09:19:00,DOJI,Ring,91400.0,93000.0,1600.0
2025-03-07 09:19:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-07 09:19:00,PNJ,Ring,91500.0,92900.0,1400.0
2025-03-07 09:19:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-07 09:19:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-07 09:19:00,PHU-QUY,Bullion,90700.0,92700.0,2000.0
2025-03-07 09:19:00,PHU-QUY,Ring,91500.0,93000.0,1500.0
2025-03-07 09:19:00,BAO-TIN-MINH-CHAU,Bullion,90700.0,92700.0,2000.0
2025-03-07 09:19:00,BAO-TIN-MINH-CHAU,Ring,91600.0,93100.0,1500.0
2025-03-07 09:19:00,BAO-TIN-MANH-HAI,Ring,91600.0,91600.0,0.0
2025-03-07 09:19:00,MI-HONG,Bullion,91200.0,92500.0,1300.0
2025-03-07 09:19:00,MI-HONG,Ring,91100.0,92500.0,1400.0
2025-03-07 09:19:00,NGOC-THAM,Bullion,90300.0,92800.0,2500.0
2025-03-07 09:19:00,NGOC-THAM,Ring,89600.0,91800.0,2200.0
2025-03-07 10:22:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-07 10:22:00,DOJI,Ring,91400.0,93000.0,1600.0
2025-03-07 10:22:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-07 10:22:00,PNJ,Ring,91500.0,92900.0,1400.0
2025-03-07 10:22:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-07 10:22:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-07 10:22:00,PHU-QUY,Bullion,90700.0,92700.0,2000.0
2025-03-07 10:22:00,PHU-QUY,Ring,91500.0,93000.0,1500.0
2025-03-07 10:22:00,BAO-TIN-MINH-CHAU,Bullion,90700.0,92700.0,2000.0
2025-03-07 10:22:00,BAO-TIN-MINH-CHAU,Ring,91600.0,93100.0,1500.0
2025-03-07 10:22:00,BAO-TIN-MANH-HAI,Ring,91600.0,91600.0,0.0
2025-03-07 10:22:00,MI-HONG,Bullion,91700.0,92700.0,1000.0
2025-03-07 10:22:00,MI-HONG,Ring,91500.0,92700.0,1200.0
2025-03-07 10:22:00,NGOC-THAM,Bullion,90300.0,92800.0,2500.0
2025-03-07 10:22:00,NGOC-THAM,Ring,90000.0,92200.0,2200.0
2025-03-07 13:17:00,DOJI,Bullion,90700.0,92700.0,2000.0
2025-03-07 13:17:00,DOJI,Ring,91400.0,93000.0,1600.0
2025-03-07 13:17:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-07 13:17:00,PNJ,Ring,91500.0,92900.0,1400.0
2025-03-07 13:17:00,SJC,Bullion,90700.0,92700.0,2000.0
2025-03-07 13:17:00,SJC,Ring,90700.0,92600.0,1900.0
2025-03-07 13:17:00,PHU-QUY,Bullion,90700.0,92700.0,2000.0
2025-03-07 13:17:00,PHU-QUY,Ring,91500.0,93000.0,1500.0
2025-03-07 13:17:00,BAO-TIN-MINH-CHAU,Bullion,90700.0,92700.0,2000.0
2025-03-07 13:17:00,BAO-TIN-MINH-CHAU,Ring,91600.0,93100.0,1500.0
2025-03-07 13:17:00,BAO-TIN-MANH-HAI,Ring,91600.0,91600.0,0.0
2025-03-07 13:17:00,MI-HONG,Bullion,91900.0,92700.0,800.0
2025-03-07 13:17:00,MI-HONG,Ring,91800.0,92700.0,900.0
2025-03-07 13:17:00,NGOC-THAM,Bullion,90600.0,92800.0,2200.0
2025-03-07 13:17:00,NGOC-THAM,Ring,90000.0,92200.0,2200.0
2025-03-07 15:16:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-07 15:16:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-07 15:16:00,PNJ,Bullion,90700.0,92700.0,2000.0
2025-03-07 15:16:00,PNJ,Ring,91500.0,92900.0,1400.0
2025-03-07 15:16:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-07 15:16:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-07 15:16:00,PHU-QUY,Bullion,90700.0,92700.0,2000.0
2025-03-07 15:16:00,PHU-QUY,Ring,91500.0,93000.0,1500.0
2025-03-07 15:16:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-07 15:16:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93200.0,1500.0
2025-03-07 15:16:00,BAO-TIN-MANH-HAI,Ring,91600.0,91600.0,0.0
2025-03-07 15:16:00,MI-HONG,Bullion,91900.0,92700.0,800.0
2025-03-07 15:16:00,MI-HONG,Ring,91800.0,92700.0,900.0
2025-03-07 15:16:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-07 15:16:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-07 18:10:00,DOJI,Bullion,91100.0,93100.0,2000.0
2025-03-07 18:10:00,DOJI,Ring,91800.0,93400.0,1600.0
2025-03-07 18:10:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-07 18:10:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-07 18:10:00,SJC,Bullion,91100.0,93100.0,2000.0
2025-03-07 18:10:00,SJC,Ring,91100.0,93000.0,1900.0
2025-03-07 18:10:00,PHU-QUY,Bullion,90900.0,92900.0,2000.0
2025-03-07 18:10:00,PHU-QUY,Ring,91700.0,93200.0,1500.0
2025-03-07 18:10:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-07 18:10:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93500.0,1500.0
2025-03-07 18:10:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-07 18:10:00,MI-HONG,Bullion,91800.0,92800.0,1000.0
2025-03-07 18:10:00,MI-HONG,Ring,91700.0,92800.0,1100.0
2025-03-07 18:10:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-07 18:10:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-08 08:52:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-08 08:52:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-08 08:52:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-08 08:52:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-08 08:52:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-08 08:52:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-08 08:52:00,PHU-QUY,Bullion,91000.0,93000.0,2000.0
2025-03-08 08:52:00,PHU-QUY,Ring,91700.0,93300.0,1600.0
2025-03-08 08:52:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-08 08:52:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93500.0,1500.0
2025-03-08 08:52:00,BAO-TIN-MANH-HAI,Ring,92000.0,92000.0,0.0
2025-03-08 08:52:00,MI-HONG,Bullion,91700.0,92700.0,1000.0
2025-03-08 08:52:00,MI-HONG,Ring,91600.0,92700.0,1100.0
2025-03-08 08:52:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-08 08:52:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-08 10:11:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-08 10:11:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-08 10:11:00,PNJ,Bullion,90900.0,92900.0,2000.0
2025-03-08 10:11:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-08 10:11:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-08 10:11:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-08 10:11:00,PHU-QUY,Bullion,90900.0,92900.0,2000.0
2025-03-08 10:11:00,PHU-QUY,Ring,91600.0,93200.0,1600.0
2025-03-08 10:11:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-08 10:11:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93300.0,1600.0
2025-03-08 10:11:00,BAO-TIN-MANH-HAI,Ring,91700.0,91700.0,0.0
2025-03-08 10:11:00,MI-HONG,Bullion,91800.0,92900.0,1100.0
2025-03-08 10:11:00,MI-HONG,Ring,91700.0,92900.0,1200.0
2025-03-08 10:11:00,NGOC-THAM,Bullion,90500.0,93000.0,2500.0
2025-03-08 10:11:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-08 13:13:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-08 13:13:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-08 13:13:00,PNJ,Bullion,90900.0,92900.0,2000.0
2025-03-08 13:13:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-08 13:13:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-08 13:13:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-08 13:13:00,PHU-QUY,Bullion,90900.0,92900.0,2000.0
2025-03-08 13:13:00,PHU-QUY,Ring,91600.0,93200.0,1600.0
2025-03-08 13:13:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-08 13:13:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93300.0,1600.0
2025-03-08 13:13:00,BAO-TIN-MANH-HAI,Ring,91700.0,91700.0,0.0
2025-03-08 13:13:00,MI-HONG,Bullion,92000.0,93000.0,1000.0
2025-03-08 13:13:00,MI-HONG,Ring,91900.0,93000.0,1100.0
2025-03-08 13:13:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-08 13:13:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-08 15:13:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-08 15:13:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-08 15:13:00,PNJ,Bullion,90900.0,92900.0,2000.0
2025-03-08 15:13:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-08 15:13:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-08 15:13:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-08 15:13:00,PHU-QUY,Bullion,90900.0,92900.0,2000.0
2025-03-08 15:13:00,PHU-QUY,Ring,91600.0,93200.0,1600.0
2025-03-08 15:13:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-08 15:13:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93300.0,1600.0
2025-03-08 15:13:00,BAO-TIN-MANH-HAI,Ring,91700.0,91700.0,0.0
2025-03-08 15:13:00,MI-HONG,Bullion,92000.0,93000.0,1000.0
2025-03-08 15:13:00,MI-HONG,Ring,91900.0,93000.0,1100.0
2025-03-08 15:13:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-08 15:13:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-08 18:09:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-08 18:09:00,DOJI,Ring,91600.0,93200.0,1600.0
2025-03-08 18:09:00,PNJ,Bullion,90900.0,92900.0,2000.0
2025-03-08 18:09:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-08 18:09:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-08 18:09:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-08 18:09:00,PHU-QUY,Bullion,90900.0,92900.0,2000.0
2025-03-08 18:09:00,PHU-QUY,Ring,91600.0,93200.0,1600.0
2025-03-08 18:09:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-08 18:09:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93300.0,1600.0
2025-03-08 18:09:00,BAO-TIN-MANH-HAI,Ring,91700.0,91700.0,0.0
2025-03-08 18:09:00,MI-HONG,Bullion,92000.0,93200.0,1200.0
2025-03-08 18:09:00,MI-HONG,Ring,91800.0,93200.0,1400.0
2025-03-08 18:09:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-08 18:09:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-10 09:00:00,DOJI,Bullion,91100.0,93100.0,2000.0
2025-03-10 09:00:00,DOJI,Ring,91800.0,93400.0,1600.0
2025-03-10 09:00:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-10 09:00:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-10 09:00:00,SJC,Bullion,91100.0,93100.0,2000.0
2025-03-10 09:00:00,SJC,Ring,91100.0,93000.0,1900.0
2025-03-10 09:00:00,PHU-QUY,Bullion,91100.0,93100.0,2000.0
2025-03-10 09:00:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-10 09:00:00,BAO-TIN-MINH-CHAU,Bullion,90900.0,92900.0,2000.0
2025-03-10 09:00:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93300.0,1600.0
2025-03-10 09:00:00,BAO-TIN-MANH-HAI,Ring,91700.0,91700.0,0.0
2025-03-10 09:00:00,MI-HONG,Bullion,91800.0,93000.0,1200.0
2025-03-10 09:00:00,MI-HONG,Ring,91700.0,93000.0,1300.0
2025-03-10 09:00:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-10 09:00:00,NGOC-THAM,Ring,90600.0,92800.0,2200.0
2025-03-10 10:13:00,DOJI,Bullion,91100.0,93100.0,2000.0
2025-03-10 10:13:00,DOJI,Ring,91800.0,93400.0,1600.0
2025-03-10 10:13:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-10 10:13:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-10 10:13:00,SJC,Bullion,91100.0,93100.0,2000.0
2025-03-10 10:13:00,SJC,Ring,91100.0,93000.0,1900.0
2025-03-10 10:13:00,PHU-QUY,Bullion,91100.0,93100.0,2000.0
2025-03-10 10:13:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-10 10:13:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-10 10:13:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93500.0,1600.0
2025-03-10 10:13:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-10 10:13:00,MI-HONG,Bullion,91800.0,93000.0,1200.0
2025-03-10 10:13:00,MI-HONG,Ring,91700.0,93000.0,1300.0
2025-03-10 10:13:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-10 10:13:00,NGOC-THAM,Ring,90600.0,92800.0,2200.0
2025-03-10 13:15:00,DOJI,Bullion,91100.0,93100.0,2000.0
2025-03-10 13:15:00,DOJI,Ring,91750.0,93400.0,1650.0
2025-03-10 13:15:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-10 13:15:00,PNJ,Ring,91700.0,93200.0,1500.0
2025-03-10 13:15:00,SJC,Bullion,91100.0,93100.0,2000.0
2025-03-10 13:15:00,SJC,Ring,91100.0,93000.0,1900.0
2025-03-10 13:15:00,PHU-QUY,Bullion,91100.0,93100.0,2000.0
2025-03-10 13:15:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-10 13:15:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-10 13:15:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93500.0,1600.0
2025-03-10 13:15:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-10 13:15:00,MI-HONG,Bullion,92300.0,93100.0,800.0
2025-03-10 13:15:00,MI-HONG,Ring,92200.0,93100.0,900.0
2025-03-10 13:15:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-10 13:15:00,NGOC-THAM,Ring,90600.0,92800.0,2200.0
2025-03-10 15:14:00,DOJI,Bullion,91100.0,93100.0,2000.0
2025-03-10 15:14:00,DOJI,Ring,91900.0,93400.0,1500.0
2025-03-10 15:14:00,PNJ,Bullion,91100.0,93100.0,2000.0
2025-03-10 15:14:00,PNJ,Ring,91800.0,93350.0,1550.0
2025-03-10 15:14:00,SJC,Bullion,91100.0,93100.0,2000.0
2025-03-10 15:14:00,SJC,Ring,91100.0,93000.0,1900.0
2025-03-10 15:14:00,PHU-QUY,Bullion,91100.0,93100.0,2000.0
2025-03-10 15:14:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-10 15:14:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-10 15:14:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93500.0,1600.0
2025-03-10 15:14:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-10 15:14:00,MI-HONG,Bullion,92400.0,93200.0,800.0
2025-03-10 15:14:00,MI-HONG,Ring,92200.0,93200.0,1000.0
2025-03-10 15:14:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-10 15:14:00,NGOC-THAM,Ring,90600.0,92800.0,2200.0
2025-03-10 18:08:00,DOJI,Bullion,90900.0,92900.0,2000.0
2025-03-10 18:08:00,DOJI,Ring,91900.0,93400.0,1500.0
2025-03-10 18:08:00,PNJ,Bullion,90900.0,92900.0,2000.0
2025-03-10 18:08:00,PNJ,Ring,91800.0,93350.0,1550.0
2025-03-10 18:08:00,SJC,Bullion,90900.0,92900.0,2000.0
2025-03-10 18:08:00,SJC,Ring,90900.0,92800.0,1900.0
2025-03-10 18:08:00,PHU-QUY,Bullion,91100.0,93100.0,2000.0
2025-03-10 18:08:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-10 18:08:00,BAO-TIN-MINH-CHAU,Bullion,91100.0,93100.0,2000.0
2025-03-10 18:08:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93500.0,1600.0
2025-03-10 18:08:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-10 18:08:00,MI-HONG,Bullion,92100.0,93200.0,1100.0
2025-03-10 18:08:00,MI-HONG,Ring,91900.0,93200.0,1300.0
2025-03-10 18:08:00,NGOC-THAM,Bullion,90600.0,92800.0,2200.0
2025-03-10 18:08:00,NGOC-THAM,Ring,90400.0,92600.0,2200.0
2025-03-11 09:19:00,DOJI,Bullion,90600.0,92600.0,2000.0
2025-03-11 09:19:00,DOJI,Ring,91600.0,93100.0,1500.0
2025-03-11 09:19:00,PNJ,Bullion,90600.0,92600.0,2000.0
2025-03-11 09:19:00,PNJ,Ring,91500.0,93000.0,1500.0
2025-03-11 09:19:00,SJC,Bullion,90600.0,92600.0,2000.0
2025-03-11 09:19:00,SJC,Ring,90600.0,92500.0,1900.0
2025-03-11 09:19:00,PHU-QUY,Bullion,90800.0,92600.0,1800.0
2025-03-11 09:19:00,PHU-QUY,Ring,91400.0,93100.0,1700.0
